Date,Stock_symbol,Open,High,Low,Close,Volume,Daily_Return,SMA_10,SMA_20,EMA_10,EMA_20,RSI_14,MACD,MACD_signal,MACD_hist,Volatility_20,Volatility_20_annualized,AvgSentiment,AvgConfidence,HeadlineCount,Tomorrow_Close,TomorrowUp
2019-06-13,GOOGL,53.758814874137954,54.34759207575198,53.65275685889149,54.071044921875,20814000,0.0110369969610544,53.00207023620605,54.93165874481201,53.71219939334357,54.70910335824612,42.77859906567847,-1.3708850462804634,-1.4671829700771333,0.0962979237966699,0.0176979376361294,0.2809460502235731,0.0,0.7756594270467758,4.0,53.837608337402344,0
2019-06-14,GOOGL,54.00809745670591,54.25689080035816,53.59872921830184,53.837608337402344,24582000,-0.0043172197764984,52.90195770263672,54.68831653594971,53.73500101953607,54.62610383245147,41.67261941828354,-1.2734406436704688,-1.4284345047958005,0.1549938611253316,0.0173387665854259,0.2752443865538024,0.0,0.7177160680294037,2.0,54.21377182006836,1
2019-06-17,GOOGL,53.97637871042667,54.580023375204505,53.92186182122396,54.21377182006836,19770000,0.006987002102853,53.17528343200683,54.502737045288086,53.82205025599649,54.58683411698641,44.177142489163735,-1.152575826556287,-1.3732627691478978,0.2206869425916107,0.0173708919816071,0.2757543614081908,0.0,0.8834338188171387,3.0,54.77628707885742,1
2019-06-18,GOOGL,55.08653575767853,55.447334881797815,54.555742847957134,54.77628707885742,34526000,0.0103758738767707,53.42680358886719,54.405053329467776,53.99554786015302,54.60487725621222,47.78764929694204,-0.9998733899217598,-1.2985848933026702,0.2987115033809104,0.0171108055346912,0.2716256170606835,0.3333333333333333,0.7856145997842153,6.0,54.740108489990234,0
2019-06-19,GOOGL,54.87541006056048,54.98394851690062,54.31983533605366,54.740108489990234,26714000,-0.0006604790283631,53.72352294921875,54.28132534027099,54.13092252012342,54.61775642133394,47.57452519507594,-0.8717262014718941,-1.213213154936515,0.341486953464621,0.0169463703516528,0.2690152894540303,0.0,0.7510073781013489,2.0,55.17079544067383,1
2019-06-20,GOOGL,55.59205929325359,55.64261352675828,54.86351871773,55.17079544067383,24018000,0.0078678497826205,54.04784736633301,54.17563800811767,54.319990323859855,54.67042680412821,50.40987640828672,-0.7270349870880182,-1.1159775213668155,0.3889425342787975,0.0170789282615727,0.2711195810378054,-0.25,0.7460095882415771,4.0,55.77394104003906,1
2019-06-21,GOOGL,55.005255895121266,55.833411262620594,54.998317450408834,55.77394104003906,50774000,0.0109323346627077,54.33034248352051,54.12615203857422,54.584344999528795,54.77552339802448,54.149705478719326,-0.5572734466716511,-1.0042367064277828,0.4469632597561317,0.0172114017034466,0.2732225317329204,0.0,0.8360117673873901,1.0,55.3442497253418,0
2019-06-24,GOOGL,55.50780040186352,55.68473263487043,55.1762410507709,55.3442497253418,24236000,-0.0077041590872841,54.49855079650879,54.07185878753662,54.72250949513115,54.82968781014994,51.187987427027984,-0.4521960660743218,-0.8938285783570907,0.4416325122827689,0.0172449652342459,0.2737553362666163,-0.25,0.7909046411514282,4.0,53.90104675292969,0
2019-06-25,GOOGL,55.26396142736021,55.29468720373966,53.7533543057993,53.90104675292969,31644000,-0.0260768368814163,54.53096313476563,53.94305095672608,54.5731526329127,54.74124580470039,42.733754861674825,-0.4798445541055898,-0.8110317735067906,0.3311872194012007,0.0181354869942507,0.2878919309510032,-1.0,0.8122462630271912,1.0,53.54123306274414,0
2019-06-26,GOOGL,54.07053994053331,54.27473060392131,53.21264951679366,53.54123306274414,34698000,-0.0066754490285662,54.537008666992186,53.84487133026123,54.38553089288205,54.62695887689503,40.919207525153226,-0.5247412473174791,-0.7537736682689283,0.2290324209514492,0.0178257370637124,0.2829748032420595,-0.3333333333333333,0.7493794957796732,6.0,53.358360290527344,0
