Price,Close,High,Low,Open,Volume
Ticker,META,META,META,META,META
Date,,,,,
2022-11-09,100.5866928100586,103.98683455524989,99.86304421903829,100.83451653036997,107677300
2022-11-10,110.89615631103516,111.76849304628479,103.69935366554259,106.18750582793226,80671000
2022-11-11,112.03614044189453,113.89977959725059,107.86279003756002,108.27913962176521,59961700
2022-11-14,113.2256851196289,115.25783477563078,109.83545896266646,110.02379981828977,53395000
2022-11-15,116.06080627441406,117.70635184117295,113.41405076200675,115.05959632876564,50670500
2022-11-16,112.24432373046875,115.0695126545756,111.67928594564738,113.50326491314802,33287800
2022-11-17,110.47980499267578,111.35214927717924,108.84417458519039,109.44886503222872,35093800
2022-11-18,111.0745849609375,113.32482082103698,109.65703309957749,112.80935085462384,33357700
2022-11-21,108.90365600585938,111.39180826964389,108.23949025208182,110.54920157215746,24351100
2022-11-22,110.46990203857422,110.64833541657183,107.37705934094218,108.90365433870404,29029000
2022-11-23,111.26293182373047,111.68918891166292,109.76608204588022,110.74746182954631,21343100
2022-11-25,110.4401626586914,111.74867155568367,110.05355070998553,110.33111962036043,12007600
2022-11-28,107.83305358886719,111.06467694794803,107.4365341325355,109.81564330754605,23309400
2022-11-29,108.50714874267578,109.97426865619343,107.59515916661431,108.5864541570239,23899200
2022-11-30,117.07191467285156,117.13139750383256,108.42782278422197,108.55669594886484,43348600
2022-12-01,119.39156341552734,120.14494211462276,117.36932085710157,118.16235226083045,36551400
2022-12-02,122.41499328613281,122.96020845378193,116.58618255853281,116.80426862559247,39950500
2022-12-05,121.3642349243164,123.58473338295278,120.29363461707071,120.69015408971502,35474900
2022-12-06,113.12657165527344,119.5005978799502,112.74987476980014,118.8661697773399,43689200
2022-12-07,112.93822479248047,114.87124676294755,111.89736215424148,112.7697064797689,29461100
2022-12-08,114.32603454589844,116.3185317086247,113.59247092643747,115.3768046454245,30619400
2022-12-09,114.89108276367188,116.51680582776,112.8787552857445,114.29630732414842,26033400
2022-12-12,113.71142578125,114.71263564847612,112.15509324529451,114.17733554806748,24747100
2022-12-13,119.10408020019531,122.22666055478824,117.6072228281434,121.06683980846766,44701100
2022-12-14,120.53153991699219,123.05934486705796,118.35069422268502,118.35069422268502,36922000
2022-12-15,115.13890838623047,117.59731559346363,113.01753782717437,117.2999316503039,34531000
2022-12-16,118.39034271240234,122.23656395816606,117.78565225665622,119.1833816073748,67064000
2022-12-19,113.48344421386719,116.77454300063903,113.33474846530926,115.81298573134167,29769900
2022-12-20,116.07071685791016,116.30863308058215,111.48102416799355,112.27406311760701,28742500
2022-12-21,118.71747589111328,119.29242116853779,114.61351572943319,115.68410844245172,20392800
2022-12-22,116.10045623779297,117.58739852154194,113.38430288746622,116.17975407839512,23618100
2022-12-23,117.01244354248047,117.15122421471159,114.53420644838265,115.01993880119159,17796600
2022-12-27,115.86254119873047,117.56756957808179,115.03977220793341,116.9034038330725,21392300
2022-12-28,114.613525390625,117.12150041606034,114.50448234056431,115.23803848944327,19612500
2022-12-29,119.213134765625,119.97642856196946,114.76221492156402,115.38673559064442,22366200
2022-12-30,119.29241943359375,119.37172483725053,116.71505431858502,117.13140390629331,19583800
2023-01-03,123.65413665771484,125.26995235423395,121.21555185589816,121.75085206551363,35528500
2023-01-04,126.26123046875,127.92660615490277,124.75445802924148,126.27113797211675,32397100
2023-01-05,125.8349838256836,127.40123166743142,123.45587442453174,125.0320297704694,25447100
2023-01-06,128.88816833496094,129.1954673366725,124.94281126846515,127.84730565506447,27584500
2023-01-09,128.3429412841797,131.79264301521917,128.15459284862445,130.01823194659175,26649100
2023-01-10,131.8323211669922,132.27840087038675,126.04315471213991,126.16210526612231,28684400
2023-01-11,131.73318481445312,132.6848346183648,129.20537967608695,129.81999282847258,25423000
2023-01-12,135.51992797851562,136.48147008401705,130.6130062840878,132.27838952682893,30757700
2023-01-13,135.78759765625,136.19403227476784,133.6662267614502,133.795099963898,22423800
2023-01-17,134.1816864013672,135.55958579083892,133.08134839064078,134.99454040313262,21147600
2023-01-18,131.86204528808594,136.05521827168238,131.6439592108342,134.6277512663834,20215500
2023-01-19,134.96478271484375,136.25346899669938,130.98969596078695,131.33665519565676,28625200
2023-01-20,138.1567840576172,138.72182948749708,133.4382251408043,134.70708157433316,28688600
2023-01-23,142.02281188964844,142.5085366667069,137.4529422032484,138.07744764888903,27470100
2023-01-24,141.89395141601562,143.73776053550952,140.1294477036565,140.45657683585247,21970200
2023-01-25,140.26824951171875,141.92371042935645,139.08860598259702,139.99068810792093,26622000
2023-01-26,146.01771545410156,146.2258788750121,142.0525365694061,143.14295168712312,25482100
2023-01-27,150.41908264160156,151.85645711696716,146.10694408954603,146.94955074370452,35771900
2023-01-30,145.77984619140625,149.8045016344574,145.67080313194597,148.109395586257,28040100
2023-01-31,147.67318725585938,148.57526915219435,146.23581282407054,146.66206232671513,29842100
2023-02-01,151.7870635986328,152.24306588807985,145.77981918793483,146.7413764088904,55661000
2023-02-02,187.12673950195312,195.4437029742972,178.591689945036,181.78366068183163,150475700
2023-02-03,184.90623474121094,195.05709986672147,181.29792194431568,181.87287479600266,76809700
2023-02-06,184.44032287597656,189.03993051222616,183.90503029642124,184.90623267945966,42483800
2023-02-07,189.95193481445312,192.0931355517408,182.7947840150465,183.96451992977168,47080700
2023-02-08,181.83322143554688,189.16881298045985,181.3276664674653,188.34603637486495,36139100
2023-02-09,176.3711700439453,185.02516946385683,175.726834470518,184.50970705549832,37118800
2023-02-10,172.6339874267578,177.33273033452983,171.84096366888724,174.8148481387777,33433600
2023-02-13,177.86805725097656,179.42439768472548,174.28949676835344,176.6685987535674,31463200
2023-02-14,177.91758728027344,179.9299145233757,174.34893505957058,175.61779119928158,24034600
2023-02-15,175.61776733398438,176.63879963381342,173.8036962731151,174.88420383297984,25308900
2023-02-16,170.93890380859375,174.31922322248573,170.29455301472416,171.24620282331836,25827500
2023-02-17,171.3750457763672,171.67242210850705,168.22272052206372,168.73819804103596,24171300
2023-02-21,170.58204650878906,176.619029467264,170.3837905327102,172.79263013769287,34592600
2023-02-22,169.63038635253906,171.25610945926005,168.2128418399416,169.58083370599772,22433200
2023-02-23,170.5423583984375,172.17800396749618,167.9055256077023,170.50271326007802,20017800
2023-02-24,168.90673828125,169.2338674150604,166.20050742549483,167.17197219726032,19791300
2023-02-27,168.0641632080078,171.61300145176014,167.58834579921432,170.38380521854677,19277000
2023-02-28,173.41709899902344,176.00437879733283,170.37381697866283,170.40355460988826,46051100
2023-03-01,171.91033935546875,176.30178310717199,171.54356512627285,173.0701524358075,30998400
2023-03-02,173.0106658935547,173.48648312284723,169.93764621788537,170.8793883005936,17352000
2023-03-03,183.6373748779297,184.99544401107892,175.50875995980698,177.36247652852418,45877700
2023-03-06,183.29042053222656,188.00899392583824,183.03268930417306,186.36344076544492,33209400
2023-03-07,182.90382385253906,188.70290529933874,182.40817638275996,187.35474357650114,36701500
2023-03-08,183.35983276367188,183.6473016510427,179.76142716356793,181.27810726547136,19432400
2023-03-09,180.10838317871094,187.28534898762197,178.73048379335697,184.72782130910593,26582800
2023-03-10,177.9473419189453,183.16156276961232,177.2435310110156,179.4342842678197,25665000
2023-03-13,179.32522583007812,182.1801597351484,173.29816667086516,176.41083178227044,24728000
2023-03-14,192.33102416992188,192.62841563950278,184.93595819735492,185.94708314354665,41642600
2023-03-15,196.028564453125,196.05830208974152,189.1787131345453,191.2703459570102,42123600
2023-03-16,203.1460418701172,203.96881839258782,194.38299921959626,196.53410718154342,50447100
2023-03-17,193.90721130371094,200.1424500615832,193.7287703421233,198.81411842093698,50141100
2023-03-20,196.0880126953125,197.62452258784626,191.95431538990016,196.7521783647907,25186300
2023-03-21,200.40016174316406,201.77806091937316,196.226803951734,201.43110168666132,31827000
2023-03-22,198.07061767578125,205.56480417472733,197.93183700453997,200.73720319016448,28477800
2023-03-23,202.50173950195312,206.07040751906615,200.39027633133117,201.07427229510793,27389700
2023-03-24,204.21665954589844,205.77299981949574,201.77808253088455,203.39388295313782,27716400
2023-03-27,201.0742645263672,204.06797951805956,199.60715223199819,203.02711679278647,18527200
2023-03-28,198.9330596923828,199.28001896896532,196.17726099151233,198.40767458850203,19127300
2023-03-29,203.56240844726562,203.9291827103764,200.7768571452326,201.78798215208548,18851100
2023-03-30,206.03076171875,206.27858548384452,201.05447140634482,201.6095942200026,22608300
2023-03-31,210.09503173828125,210.3230253172204,204.9700392079461,205.43594899488193,25440300
2023-04-03,211.21519470214844,211.63153671171784,206.3875786397987,207.02200671999375,17924600
2023-04-04,212.85084533691406,214.35761784282738,210.68981455693785,211.5324212849849,21026400
2023-04-05,209.6390380859375,213.31674876543607,208.11245061815816,212.2857936142951,19396600
2023-04-06,214.2188262939453,215.0515103499927,206.8336674517872,207.4284504209406,26104400
2023-04-10,212.8805694580078,213.78265140351988,208.82617714372924,212.84092431935147,16106100
2023-04-11,211.98843383789062,214.13954209197752,211.55226163411987,213.6042343415459,16710100
2023-04-12,212.1371307373047,214.95240491685877,210.72949364752768,212.96981490996805,18972200
2023-04-13,218.43182373046875,219.224847500562,213.81238615247736,213.85203129059846,23310400
2023-04-14,219.56190490722656,220.17650288269624,215.656200722299,215.98332984258553,21591200
2023-04-17,216.95480346679688,219.0563438246389,215.23986751678353,217.87670046778837,15481900
2023-04-18,215.9932403564453,218.52104532046772,214.32787222191163,217.99566024521894,12281000
2023-04-19,213.8223114013672,215.43812696265397,211.07642023535394,211.61172796314864,15898100
2023-04-20,211.21519470214844,214.86315238178037,210.91780323075358,211.62161408289757,16475400
2023-04-21,211.03675842285156,211.55223597623976,207.7555749142046,208.3800955053103,17717200
2023-04-24,210.93763732910156,212.05780541816344,208.87575722630933,211.8198891943213,15750900
2023-04-25,205.7432403564453,209.42093562235263,205.32689835234027,208.98477861278425,19198200
2023-04-26,207.5771484375,212.24615412653236,207.06168597416203,210.65016871382687,41992700
2023-04-27,236.48329162597656,239.58604927632857,234.70888054019042,237.80171556165394,71196500
2023-04-28,238.22796630859375,238.33699421233845,233.69774195072233,236.92935745451584,39554000
2023-05-01,241.06307983398438,241.87594888989452,234.4015922066699,236.54277763553986,29143900
2023-05-02,237.15737915039062,242.78792649051843,236.90955544437884,241.06306805133124,24350100
2023-05-03,234.96664428710938,239.6455577308559,230.7239030480112,237.3854064212788,34463900
2023-05-04,231.48719787597656,236.126450919723,230.9023223675368,234.00508036001702,17889400
2023-05-05,230.75360107421875,232.6370551335535,227.84911458653457,230.2183085405626,27000500
2023-05-08,231.2393798828125,233.56891396654385,228.2654949985898,229.40547815382422,16400500
2023-05-09,231.33847045898438,233.82663017174102,229.06841194563827,229.44510882268386,16865600
2023-05-10,231.05101013183594,234.6890604898904,228.71155363342422,234.1141076501327,19119000
2023-05-11,233.73741149902344,236.13635840303854,230.2778020721307,231.02127322703902,20449000
2023-05-12,231.774658203125,234.89724621443213,229.43520163353872,234.67916012630428,16161400
2023-05-15,236.7806854248047,238.16849214653735,233.28141585947415,234.85757102043314,20653200
2023-05-16,236.7410430908203,237.55389700147478,233.46976706403657,233.73740578256724,18163800
2023-05-17,240.3791046142578,241.71734364737938,236.06696576918233,236.37426476658152,21193100
2023-05-18,244.7011260986328,244.93902716872478,239.09039393093843,239.1994369633833,22943300
2023-05-19,243.50167846679688,246.52513093495048,241.29109507655596,245.31574994768903,21733600
2023-05-22,246.1583709716797,251.36266949569668,242.9862150086532,243.2736990167083,27738500
2023-05-23,244.5921173095703,249.41971879486397,244.50288926983555,244.66150008940815,17748100
2023-05-24,247.04058837890625,247.41727012429223,242.81766277139562,243.1447918766224,17724300
2023-05-25,250.49029541015625,253.3947820293933,247.00093333989307,251.19410627565514,22371400
2023-05-26,259.7589416503906,260.02658040081684,250.51015779219784,250.7282287690767,25727200
2023-05-30,260.2347106933594,266.31135290723864,259.0154374005094,262.940956499197,23816500
2023-05-31,262.4155578613281,262.6931191922848,256.20015042244955,257.7366452452606,25473700
2023-06-01,270.23687744140625,271.6147918186333,263.5754050196668,263.5852973969688,25609500
2023-06-02,270.23687744140625,272.9530459308971,268.7598577796487,270.2864603355899,19416900
2023-06-05,269.0275573730469,273.17116310172264,267.21347063050644,267.94701923026497,20742900
2023-06-06,268.7597961425781,274.1623639948797,267.3422520774042,267.7883467631581,19419000
2023-06-07,261.3053283691406,271.8626124655505,260.5122743384185,269.30508506477685,26163600
2023-06-08,262.27679443359375,265.320077073053,256.6264315879081,258.3512750536968,20899400
2023-06-09,262.6435852050781,265.61746978448156,259.42187691072445,260.1950856912926,16949800
2023-06-12,268.6904602050781,269.38437870914413,263.0202523851898,264.8442615526915,15442500
2023-06-13,268.9581604003906,273.3198522484866,266.74756171115075,272.48716809809827,16164000
2023-06-14,270.970458984375,272.59616684149415,265.9842469943128,269.5231769435399,19175100
2023-06-15,279.3766174316406,281.5178179621432,269.05726454784934,269.9295786141267,25973500
2023-06-16,278.5538330078125,285.3442082969982,277.69141139005217,282.2711884305146,43127700
2023-06-20,281.8548889160156,282.3207987676239,273.8155011330665,276.30366121845566,20701600
2023-06-21,279.18829345703125,281.52773476017416,275.93681733767835,281.06182497496616,20556200
2023-06-22,282.4000549316406,282.7767517792298,275.37177874177934,276.6505271956497,17563100
2023-06-23,286.21661376953125,287.1484334816398,276.52174996331246,279.05946272124834,51092000
2023-06-26,276.0458984375,287.26736422711815,275.183476694736,286.18685639120184,24232700
2023-06-27,284.55120849609375,286.83120507390686,278.2069267505543,279.55510363818735,26108300
2023-06-28,282.8065185546875,287.02941407913994,281.5872149884615,282.3406087612761,16722100
2023-06-29,279.0792236328125,284.0753578917488,278.2465396316425,282.0233703967676,15395700
2023-06-30,284.4818420410156,286.5337996422137,281.9441293320843,282.2811659924353,19694900
2023-07-03,283.5301818847656,286.88076378814935,282.3703836886234,284.2042854687981,8629300
2023-07-05,291.8074645996094,295.52482034373986,283.8671830495328,285.14596189605084,33865500
2023-07-06,289.4481506347656,295.52479242405417,288.7740774506401,293.31422444494905,47600500
2023-07-07,288.0009460449219,293.6216022185909,286.1472291650395,289.63657680646963,25586000
2023-07-10,291.5398254394531,295.5347425297434,284.5511784998187,292.9771848405433,37058300
2023-07-11,295.6933288574219,297.5668602635445,289.35894068243334,291.3415302455222,27585900
2023-07-12,306.64715576171875,306.75621392994793,297.48760071490796,299.1232312229929,36677100
2023-07-13,310.6817932128906,313.4871449654396,307.5889574179352,310.8899567081867,30281000
2023-07-14,306.18121337890625,312.1389046779914,304.68434858283683,309.07580744281717,23054100
2023-07-17,307.9159851074219,308.9964928062854,302.05742922495097,304.86281044247795,25323100
2023-07-18,309.3335876464844,311.46489606355357,304.9421581279669,308.17378945631805,20731900
2023-07-19,313.2591552734375,315.9058960891806,307.8169249324872,310.30508516352205,21763700
2023-07-20,299.8865051269531,312.7931833489161,299.5891287747079,310.7709333978952,23836900
2023-07-21,291.698486328125,302.8009725555887,288.66512594483504,301.9187357065024,42139300
2023-07-24,289.0715026855469,294.93005940617286,285.7903188571034,293.2052158926609,24915700
2023-07-25,291.9065856933594,295.7032315280009,289.3192904924628,292.6203191709946,19585600
2023-07-26,295.970947265625,299.1430730271776,289.3589964867336,298.56813525384524,47256900
2023-07-27,308.99652099609375,322.51779778619095,307.14280439627186,322.28978907131307,64229200
2023-07-28,322.6466979980469,323.3604315871249,311.51444458487873,314.12155519848204,39220300
2023-07-31,315.8265686035156,322.8251083416329,314.8253510504006,320.87225613271846,25799600
2023-08-01,319.9007568359375,321.31833148178566,311.92084528786495,314.7757793342165,22817900
2023-08-02,311.57391357421875,315.61841391466794,307.94577042396213,315.2317943629233,20461100
2023-08-03,310.4636535644531,313.1996371815222,307.23202249512775,307.23202249512775,15180200
2023-08-04,308.02508544921875,315.63822327487594,307.49970034475876,312.2182436549531,17612800
2023-08-07,313.8043212890625,314.30989138505396,307.75741615279827,310.50332247597623,16236500
2023-08-08,309.91845703125,315.1227553397813,307.4104518521526,311.66311551194724,15183500
2023-08-09,302.5530700683594,310.8997853919067,300.21362891825964,310.156314310015,19955800
2023-08-10,303.0784606933594,309.6210123853604,301.224744268541,305.2593213413318,14358900
2023-08-11,299.0142517089844,302.0674271348413,297.74536501032554,299.93614883979996,14046300
2023-08-14,303.5246276855469,303.5444426954563,295.653742726423,298.3599890492802,15641900
2023-08-15,299.3215026855469,304.5555384693023,297.4182031951271,303.4750306746695,11623600
2023-08-16,291.72821044921875,298.45908163543555,291.718287818725,297.58676745772937,18547700
2023-08-17,282.6083068847656,293.4728923433171,282.46954130645327,290.49900714374854,23950100
2023-08-18,280.7842712402344,283.20303313726754,271.9914906051631,276.60100568899685,35347900
2023-08-21,287.3763732910156,287.97115625621416,279.396461784683,280.9825396079064,20181500
2023-08-22,285.096435546875,290.35028671568716,284.2538287834448,290.0033274305193,12980200
2023-08-23,291.6785888671875,294.81108424364885,285.1658046520825,285.9885660720524,18287000
2023-08-24,284.2537841796875,296.8531326295478,284.1447562725001,295.9014980911481,18360900
2023-08-25,283.0146789550781,285.8795355852113,273.6271155393811,283.6391995492964,23701400
2023-08-28,287.73321533203125,288.9128584699036,283.3120190960079,285.49287958247294,14239300
2023-08-29,295.3959655761719,296.54587132156684,285.67136476377044,286.0678766841328,20844500
2023-08-30,292.5311584472656,295.6933918946849,290.87568249832157,294.58314634297454,17717000
2023-08-31,293.3142395019531,298.47887705578745,293.0862308021256,293.22499634625575,17229900
2023-09-01,293.7999267578125,299.1132518059535,291.9065502587576,296.7638882174032,12842300
2023-09-05,297.53717041015625,298.76639670796936,292.9375776161612,294.4344124053595,14956000
2023-09-06,296.5657653808594,300.6597886908691,293.0863099344053,299.0836331280282,15418100
2023-09-07,296.070068359375,304.3770944136162,289.6762039967024,295.40588744923144,33748700
2023-09-08,295.29681396484375,302.59272896122013,294.196461037625,296.61522269992525,17548000
2023-09-11,304.88262939453125,306.3497566042671,298.6572991967648,298.78617236239313,19489300
2023-09-12,299.0339660644531,305.97302903945666,297.61642188859025,303.6632954224195,13480400
2023-09-13,302.4044189453125,304.5059592872475,298.69698571008445,299.7279106218778,13210900
2023-09-14,309.00640869140625,310.14639163307857,302.3746442218173,304.06974981772856,19343100
2023-09-15,297.6957702636719,309.2840101140606,296.14935263325515,308.89739058049656,28131100
2023-09-18,299.9162292480469,300.9571069378391,295.2075789541885,295.5941984466041,14234200
2023-09-19,302.4143371582031,303.50476757967397,297.2001163940275,299.84688704196486,15924400
2023-09-20,297.06134033203125,305.3782883735429,296.8234089972703,302.39448120124234,19379500
2023-09-21,293.1556396484375,297.64620415124955,290.7170325130372,293.1259020127335,21319600
2023-09-22,296.4764404296875,302.72161592524503,295.67349404841707,296.69452649941013,25369600
2023-09-25,298.21124267578125,298.3302234798701,291.1433351844772,293.06644978298425,18987000
2023-09-26,296.3574523925781,297.6857836484757,293.43315120486403,295.06878139486184,19417200
2023-09-27,295.1481018066406,298.67710884740836,284.29344198108106,297.83453247540683,36429800
2023-09-28,301.3139953613281,303.6633594810206,294.1172148146599,296.3377057544672,22167100
2023-09-29,297.59661865234375,307.93584693640213,296.75401197888146,304.704216042569,25373700
2023-10-02,304.1490783691406,304.5059299768926,299.00425592730016,300.104578636452,16265600
2023-10-03,298.3202819824219,304.0995177904984,297.03161074620874,301.61138822655596,17362300
2023-10-04,302.91986083984375,304.2283772759008,295.9015067543039,296.1295154558936,16880500
2023-10-05,302.1368103027344,303.54443225598413,296.8928513033326,301.978199473143,19130000
2023-10-06,312.6841125488281,313.55645681605097,298.290522895401,298.8159079310807,21803900
2023-10-09,315.588623046875,317.5414751678971,309.10557632186953,309.7796495788927,22503700
2023-10-10,319.0383605957031,321.83381959341597,315.3904024685447,316.34203714260326,19038000
2023-10-11,324.96624755859375,325.97735729844595,320.1386470354326,320.1981222994289,22036300
2023-10-12,321.3381652832031,327.662631720703,319.8809605389769,325.1447341503426,20530500
2023-10-13,311.95062255859375,322.2204241253581,309.6508109232836,320.7136666325285,21341000
2023-10-16,318.3544006347656,319.0185816319864,312.7734046388065,315.86627061980687,16536100
2023-10-17,321.1795959472656,321.5761079165688,314.5379070167223,315.4102515003437,16387800
2023-10-18,314.2107849121094,323.10270248590285,312.8130552982843,318.59232222826523,16851000
2023-10-19,310.08697509765625,319.08795030688776,309.03620485654955,317.09543774973184,18709200
2023-10-20,305.963134765625,312.55523915239206,303.80211935646275,311.40536380308697,22312300
2023-10-23,311.2764892578125,314.5973026301898,304.5852493700825,306.8057400373974,17796800
2023-10-24,309.8292236328125,315.5787524774694,307.9259542753489,314.02241214997355,19525500
2023-10-25,296.922607421875,308.1738123771197,296.2386114119102,307.3014678860385,42192500
2023-10-26,285.83990478515625,292.4320101500182,276.9678028849212,292.4320101500182,66684100
2023-10-27,294.14697265625,296.70450041423834,290.419693821055,291.9165589334296,29596300
2023-10-30,300.0252990722656,306.70661659471585,296.44670897879655,296.48636924282346,28435100
2023-10-31,298.64739990234375,301.0364242117363,294.2757858177128,300.6696499436243,19434200
2023-11-01,309.13531494140625,310.0175516552152,299.222366123352,299.222366123352,20434600
2023-11-02,308.16387939453125,316.04468693927066,305.64598156201987,314.5378991409536,21631800
2023-11-03,311.8613586425781,312.8030705771321,308.31250622063965,309.82918609596044,16764300
2023-11-06,313.0509033203125,315.5588780950848,311.7126794666905,313.2293593857912,12887700
2023-11-07,316.0445861816406,318.20560138541873,312.3767836599217,314.2998978143044,14055600
2023-11-08,316.9962158203125,318.5327104941957,312.1388778734192,315.3705082542599,13609700
2023-11-09,317.7595520019531,321.35795714702647,316.0247860148068,316.63941423329265,16103100
2023-11-10,325.90802001953125,326.2351642842686,316.67906673273416,317.1548991851157,19096200
2023-11-13,326.32440185546875,329.4370524090673,322.86479200320247,323.36043950075,16908900
2023-11-14,333.3824157714844,335.1568422746801,330.4283458096643,331.6278345293252,17179400
2023-11-15,329.8136901855469,335.45416011600383,327.14710470691955,334.9882503418072,14531200
2023-11-16,331.2807922363281,331.66738145469753,323.5387827217606,326.50274431961327,18932600
2023-11-17,332.12347412109375,332.57946133524786,326.48300334029153,327.3850853902392,14494400
2023-11-20,337.0105285644531,338.89398282519466,331.2808452491062,331.97476378028864,16960500
2023-11-21,334.0465393066406,336.94110323972745,332.97592396005564,335.38476311199616,12027900
2023-11-22,338.5173034667969,339.9348782395706,335.6326315263406,336.2571521863876,10702700
2023-11-24,335.28570556640625,338.8840808634013,333.83839314189083,337.1691599420157,5467500
2023-11-27,331.7864074707031,336.9411226805428,331.2907600321463,333.25350452760324,15684500
2023-11-28,336.0389709472656,336.42559038999514,330.497637364864,330.497637364864,12637200
2023-11-29,329.3081970214844,336.94115004399055,327.90054487082136,336.7329865734287,16024500
2023-11-30,324.3021240234375,330.5968527575102,319.5934731970562,329.0008824720162,23146400
2023-12-01,321.9924011230469,324.0146208399716,317.96774644363103,322.64665935567007,15276400
2023-12-04,317.23419189453125,318.0668760036283,310.92957067483053,314.52797610294596,19037100
2023-12-05,315.519287109375,319.0780324511932,312.6445377227283,316.2032830645465,16952100
2023-12-06,314.6865539550781,319.4447570091409,314.2801194470397,319.12753540502547,11294300
2023-12-07,323.74700927734375,325.38263987014375,315.0037806878623,315.0037806878623,15905100
2023-12-08,329.8533630371094,330.26972018709864,320.18823819980867,320.27745110653814,14087400
2023-12-11,322.4483947753906,327.0182798666103,317.2143590609615,326.5325248079935,25802500
2023-12-12,331.310546875,331.55837057321145,321.7346355458796,321.77429580813003,18485500
2023-12-13,331.8260192871094,335.4244243340028,329.74432436086573,331.02307290083434,16353300
2023-12-14,330.26971435546875,331.7863942469266,325.77914995119795,330.9437875845794,19607300
2023-12-15,332.0045166015625,335.7119500187242,328.3367132008549,329.0999994185291,31776900
2023-12-18,341.6200866699219,344.5344964635308,334.0862384296534,334.54225592253124,18993900
2023-12-19,347.3100891113281,350.52190536641285,342.11571317990683,342.57170039286814,17729400
2023-12-20,346.23944091796875,351.8699880301821,344.7624213705391,345.6149203637917,16369900
2023-12-21,351.0075988769531,353.30741024884486,346.17007504363573,349.90727608593943,15289600
2023-12-22,350.3136901855469,354.09052102123616,348.1625671200634,352.48459800477934,11772800
2023-12-26,351.7411804199219,353.8724888040851,350.3732187747808,351.8997912451386,9898600
2023-12-27,354.7150573730469,355.8748857712245,352.2170049987148,352.9703988386223,13207900
2023-12-28,355.2007751464844,358.7495973710055,354.6952050963075,356.5687668691386,11798800
2023-12-29,350.8787536621094,356.8661836584728,348.7573981902497,355.8649660737051,14987100
2024-01-02,343.2755432128906,350.0857348081717,337.05021201896517,348.2617556958284,19042200
2024-01-03,341.4713439941406,344.92106102147176,340.192565145366,341.97691405684844,15451100
2024-01-04,344.0982666015625,345.11929909621364,340.41064851615806,341.5010789113967,12099900
2024-01-05,348.8862609863281,350.4227560194501,343.2457904424102,343.96941637649724,13920700
2024-01-08,355.537841796875,355.85506343366256,348.9853666048785,351.61232236037006,13890200
2024-01-09,354.3185729980469,357.50065180494664,352.2665850388887,353.29754033389315,13463900
2024-01-10,367.2450256347656,369.6935252666552,355.95416211609205,357.03470018708344,22117200
2024-01-11,366.4520263671875,369.53493921555446,359.77067767079683,368.8906035328076,17205400
2024-01-12,371.23004150390625,373.7776768226446,366.3231495817238,366.93774761928864,19310000
2024-01-16,364.2612609863281,372.34030938016446,364.03328249207794,370.39737960399464,15306900
2024-01-17,365.16326904296875,365.3318024736922,355.48822189160364,363.1112814992652,12724800
2024-01-18,372.8558044433594,373.5695380749773,367.7209034488459,368.2561809836166,16354300
2024-01-19,380.11199951171875,381.0140511493726,374.67969316917856,375.7007255933001,21670800
2024-01-22,378.45654296875,386.9519470116833,377.8419450079911,384.5728454450382,17680500
2024-01-23,381.8468322753906,384.99914300079473,378.75396657575783,381.2718642551316,15506100
2024-01-24,387.29888916015625,392.70142765086376,384.434032676857,386.60497070171994,15698500
2024-01-25,389.7572937011719,392.04718233656905,382.3027674759573,386.7735168364553,15091100
2024-01-26,390.708984375,393.3359097959545,388.18116424199445,390.91714783237995,13163700
2024-01-29,397.5290222167969,399.42239887888377,389.6779844917402,391.55151589697937,18742400
2024-01-30,396.577392578125,402.8225376750017,396.0916678100326,400.0766619883151,18614700
2024-01-31,386.7438049316406,394.53536828693876,383.7302599797155,385.6137142301989,20180800
2024-02-01,391.3434143066406,397.01362256052823,389.6284631736777,390.5107301891786,29727100
2024-02-02,470.85516357421875,481.7296700383125,449.0665206306807,455.5991505122071,84707600
2024-02-05,455.4107666015625,467.7920294868746,455.2224181615912,465.7896247984481,40832400
2024-02-06,450.7616271972656,463.0536781539214,449.056598724922,459.9608428440702,21655200
2024-02-07,465.5021057128906,467.4152973515391,452.20883926554103,454.01300300080743,23066000
2024-02-08,465.9085693359375,466.4934296544483,460.98183282884037,464.2432012847288,18815100
2024-02-09,464.0350341796875,469.4673410411531,463.4006211841716,468.8329280456372,18413100
2024-02-12,464.8182373046875,474.9790114449935,462.51842555588337,464.1144262981903,19382000
2024-02-13,456.11456298828125,463.81694302069843,451.12835130568254,452.892854856831,20916600
2024-02-14,469.1600341796875,469.982795609744,462.03262165462274,463.85660058253393,16858400
2024-02-15,479.8164367675781,484.366476420445,468.10924721096126,471.1426069795392,24212300
2024-02-16,469.1996765136719,474.7905636276594,465.1254390286169,473.94795697120554,23324600
2024-02-20,467.6433410644531,472.03476994795795,462.49851842146023,465.63101374806274,18015500
2024-02-21,464.447998046875,465.41057550181085,458.25576468630754,462.92970889465835,12921800
2024-02-22,482.4095153808594,486.2399591800924,472.41657665178604,476.56457866928184,21625800
2024-02-23,480.3255615234375,490.57648938610384,478.65842637192833,484.31478426826664,18374300
2024-02-26,478.0530090332031,482.41935800485226,476.921749733467,479.76977943723847,12101400
2024-02-27,483.3224792480469,483.5407967474676,476.2470722599557,476.30661064306867,10809600
2024-02-28,480.31561279296875,487.29180850441577,479.0553434545367,481.2881234084936,12715500
